"","participant_id","project_code","project","survey_language","country","institute_code","institution","setting","participant_code..original.data.","condition","greencar","greensoap","greendishwasher","race","recoded_race","nationality","original_gender","gender","original_age","age","RorD","LiborCon","new_condition","total","Groups.New","US_or_other","year"
"2921",1048,11,"#18-20","English","USA",2,"Moravian","Online","R_2AL6tNncrlq4QmV","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2922",1049,11,"#18-20","English","USA",2,"Moravian","Online","R_2EFedaujejfLFFW","no story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2923",1050,11,"#18-20","English","USA",2,"Moravian","Online","R_pus9tvepYN089Wh","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2924",1052,11,"#18-20","English","USA",2,"Moravian","Online","R_2e5xzPE4j4c4Wqz","no story",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2925",1054,11,"#18-20","English","USA",2,"Moravian","Online","R_s6GN6fuSt8oB7nr","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2926",1055,11,"#18-20","English","USA",2,"Moravian","Online","R_YbKhlHF8S2WFFh7","no story",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2927",1057,11,"#18-20","English","USA",2,"Moravian","Online","R_sbtyTMZuUYbXibn","control story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2928",1059,11,"#18-20","English","USA",2,"Moravian","Online","R_AnyD3Dv1kcx8mlz","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2929",1061,11,"#18-20","English","USA",2,"Moravian","Online","R_VJf7MlFjWLTNKvv","no story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2930",1063,11,"#18-20","English","USA",2,"Moravian","Online","R_3NDLNA6RZBzHmzP","status story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2931",1064,11,"#18-20","English","USA",2,"Moravian","Online","R_bQM5TRSgjjTSRLb","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2932",1084,11,"#18-20","English","USA",2,"Moravian","Online","R_1LOpuF1WmVJzIvT","no story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2933",1088,11,"#18-20","English","USA",2,"Moravian","Online","R_2WSegZC9YjiLZ67","control story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2934",1089,11,"#18-20","English","USA",2,"Moravian","Online","R_10YSnaLVBkTd8TO","no story",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2935",1091,11,"#18-20","English","USA",2,"Moravian","Online","R_1qanlM0ywJI1a5A","control story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2936",1094,11,"#18-20","English","USA",2,"Moravian","Online","R_1g7lIzff1gNDT30","no story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",3,1,"USA","2018"
"2937",1096,11,"#18-20","English","USA",2,"Moravian","Online","R_W9hKdjQ1SrFy3lv","no story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2938",1097,11,"#18-20","English","USA",2,"Moravian","Online","R_2PvDYSAed0Jghh3","no story",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2939",1100,11,"#18-20","English","USA",2,"Moravian","Online","R_1lAbsGG1QBzt7j6","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2940",1101,11,"#18-20","English","USA",2,"Moravian","Online","R_R45atyatiKo6RwZ","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2941",1107,11,"#18-20","English","USA",2,"Moravian","Online","R_BRfRuwznBbuuBuV","status story",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",1,1,"USA","2018"
"2942",1112,11,"#18-20","English","USA",2,"Moravian","Online","R_1gpRIVUqBuOLHwD","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2943",1130,11,"#18-20","English","USA",2,"Moravian","Online","R_2s4FicmOErI8XCN","no story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2944",1131,11,"#18-20","English","USA",2,"Moravian","Online","R_2qwnHn0n0vPwZqe","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2945",1148,11,"#18-20","English","USA",2,"Moravian","Online","R_1ePh1y4HpPSHSU4","status story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",3,1,"USA","2018"
"2946",1153,11,"#18-20","English","USA",2,"Moravian","Online","R_78v3RgH3nh8bjUZ","control story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",3,1,"USA","2018"
"2947",1155,11,"#18-20","English","USA",2,"Moravian","Online","R_1eEMRFPS6S049yC","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2948",1158,11,"#18-20","English","USA",2,"Moravian","Online","R_3Ph3f59fobdqtGA","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2949",1162,11,"#18-20","English","USA",2,"Moravian","Online","R_2rxDfVyt5lfkErF","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2950",1163,11,"#18-20","English","USA",2,"Moravian","Online","R_29cva1VB3qrRPpH","status story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2951",1174,11,"#18-20","English","USA",2,"Moravian","Online","R_3fxuOUR0jeCoyi5","control story",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2952",1179,11,"#18-20","English","USA",2,"Moravian","Online","R_2fs2s7fCQQWlThn","no story",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",0,1,"USA","2018"
"2953",1180,11,"#18-20","English","USA",2,"Moravian","Online","R_6yzz0U9rvYJZkCR","status story",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",0,1,"USA","2018"
"2954",1190,11,"#18-20","English","USA",2,"Moravian","Online","R_1DvVJUwzCEpeZPb","status story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",3,1,"USA","2018"
"2955",1194,11,"#18-20","English","USA",2,"Moravian","Online","R_28NZITkgSXYMD2h","status story",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",0,1,"USA","2018"
"2956",1199,11,"#18-20","English","USA",2,"Moravian","Online","R_7VuhOqYhJrOQuoV","no story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2957",1200,11,"#18-20","English","USA",2,"Moravian","Online","R_1GP8r0Vto4zWvjQ","status story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",3,1,"USA","2018"
"2958",1205,11,"#18-20","English","USA",2,"Moravian","Online","R_UN1pEgkWmgEjtzb","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2959",1211,11,"#18-20","English","USA",2,"Moravian","Online","R_wMjVCqcUa19tiFz","control story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2960",1212,11,"#18-20","English","USA",2,"Moravian","Online","R_3IZiP2Jrfomxug5","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2961",1222,11,"#18-20","English","USA",2,"Moravian","Online","R_3k4A0AONa3sDUK2","status story",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2962",1232,11,"#18-20","English","USA",2,"Moravian","Online","R_2OMVUvHEgrjWv2l","status story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2963",1239,11,"#18-20","English","USA",2,"Moravian","Online","R_1IK0sHSTkY813po","control story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2964",1249,11,"#18-20","English","USA",2,"Moravian","Online","R_31AAH5sT1mHCHuW","control story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2965",1254,11,"#18-20","English","USA",2,"Moravian","Online","R_33xRY5iRJsnEmLl","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2966",1255,11,"#18-20","English","USA",2,"Moravian","Online","R_30ki045zpn5OPGa","status story",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2967",1256,11,"#18-20","English","USA",2,"Moravian","Online","R_TvgMQWE0qb2KD85","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2968",1269,11,"#18-20","English","USA",2,"Moravian","Online","R_2QZ3PXugcJgZSZW","control story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",3,1,"USA","2018"
"2969",1273,11,"#18-20","English","USA",2,"Moravian","Online","R_2PtWbYD5BWjmHrX","control story",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2970",1280,11,"#18-20","English","USA",2,"Moravian","Online","R_elIKUhWTkQ8Eyzv","no story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2971",1294,11,"#18-20","English","USA",2,"Moravian","Online","R_1NzhDa85xAGLtU0","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2972",1300,11,"#18-20","English","USA",2,"Moravian","Online","R_3nepBxtUOMEUyHh","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2973",1306,11,"#18-20","English","USA",2,"Moravian","Online","R_1P0MUDCucZjTEhx","status story",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",0,1,"USA","2018"
"2974",1308,11,"#18-20","English","USA",2,"Moravian","Online","R_1lAJ8QpcyHWNThy","status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2018"
"2975",1310,11,"#18-20","English","USA",2,"Moravian","Online","R_2waTGHCG5j62gNu","control story",0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2976",1311,11,"#18-20","English","USA",2,"Moravian","Online","R_3oyHTBSwtXN7TDs","status story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",3,1,"USA","2018"
"2977",1312,11,"#18-20","English","USA",2,"Moravian","Online","R_1ePFRks54G8WmJl","no story",0,1,1,"other","Other",NA,"Female","Female","1996",NA,NA,NA,"Control",2,1,"USA","2018"
"2978",1315,11,"#18-20","English","USA",2,"Moravian","Online","R_1psAAKCjkUsigIm","control story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,1,"USA","2018"
"2979",1316,11,"#18-20","English","USA",2,"Moravian","Online","R_9yqQh4hpRX9ePxn","control story",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",0,1,"USA","2018"
"2980",1360,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",0,0,1,NA,NA,NA,"Male","Male",NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2981",1361,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,1,"USA","2018"
"2982",1362,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",0,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2983",1363,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",1,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",1,1,"USA","2018"
"2984",1364,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",0,1,"USA","2018"
"2985",1365,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",1,1,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",3,1,"USA","2018"
"2986",1366,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","control story",1,0,1,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Control",2,1,"USA","2018"
"2987",1439,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,0,0,"decline to answer",NA,NA,"Female","Female",NA,NA,NA,"Conservative","Status",1,1,"USA","2018"
"2988",1444,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2989",1445,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",0,0,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",0,1,"USA","2018"
"2990",1446,17,"#18-23","English","USA",12,"Utah Valley University","Online","None given","status story",1,1,0,NA,NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,1,"USA","2018"
"2991",1471,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","198","control story",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,0,"USA","2018"
"2992",1559,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","300","control story",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Control",NA,0,"USA","2018"
"2993",1562,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","304","status story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,0,"USA","2018"
"2994",1563,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","305","status story",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",2,0,"USA","2018"
"2995",1572,16,"#18-30","English","USA",11,"University of South Carolina - Aiken","lab - groups","315","status story",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,0,"USA","2018"
"2996",1872,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"2997",1965,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"2998",1967,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"2999",1968,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"3000",1973,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"3001",1990,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",3,1,"USA","2019"
"3002",1991,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"3003",1993,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"3004",2007,3,"#19-04","English","USA",5,"Concordia College","Online",NA,"status story",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Status",NA,1,"USA","2019"
"3005",2402,13,"#19-25","English","Canada",8,"Ryerson University","lab - groups","107","status story",0,1,1,"None given ",NA,NA,"Female","Female",NA,NA,NA,NA,"Status",2,0,"other","2019"
"3006",2630,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,1,1,"None given ",NA,NA,"Male","Male","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3007",2631,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",1,0,1,"None given ",NA,NA,"Male","Male","18-22",NA,NA,NA,"Control",2,0,"other","2019"
"3008",2632,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,0,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3009",2633,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3010",2634,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3011",2635,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",1,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",2,0,"other","2019"
"3012",2636,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",1,1,0,"None given ",NA,NA,"Other","Other","22-26",NA,NA,NA,"Control",2,0,"other","2019"
"3013",2637,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",1,0,"other","2019"
"3014",2638,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3015",2639,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",1,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",3,0,"other","2019"
"3016",2640,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",0,0,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",1,0,"other","2019"
"3017",2641,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",1,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",3,0,"other","2019"
"3018",2642,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,0,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",1,0,"other","2019"
"3019",2643,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",1,0,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",1,0,"other","2019"
"3020",2644,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",0,0,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",0,0,"other","2019"
"3021",2645,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",3,0,"other","2019"
"3022",2646,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",1,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",2,0,"other","2019"
"3023",2647,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",2,0,"other","2019"
"3024",2648,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,0,1,"None given ",NA,NA,"Female","Female","22-26",NA,NA,NA,"Status",2,0,"other","2019"
"3025",2649,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",1,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",2,0,"other","2019"
"3026",2650,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,1,1,"None given ",NA,NA,"Male","Male","18-22",NA,NA,NA,"Status",3,0,"other","2019"
"3027",2651,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",0,0,1,"None given ",NA,NA,"Male","Male","18-22",NA,NA,NA,"Control",1,0,"other","2019"
"3028",2652,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",0,1,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",1,0,"other","2019"
"3029",2653,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",0,0,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",0,0,"other","2019"
"3030",2654,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",1,0,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",1,0,"other","2019"
"3031",2655,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",1,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",3,0,"other","2019"
"3032",2656,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","no story",0,0,0,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",0,0,"other","2019"
"3033",2657,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",0,0,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",1,0,"other","2019"
"3034",2658,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","status story",1,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Status",3,0,"other","2019"
"3035",2659,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",0,1,1,"None given ",NA,NA,"Female","Female","18-22",NA,NA,NA,"Control",2,0,"other","2019"
"3036",2660,8,"#19-35","English","Canada",4,"McGill University","lab - groups","None given ","control story",0,0,0,"None given ",NA,NA,"Male","Male","22-26",NA,NA,NA,"Control",0,0,"other","2019"
