participant_id,project_code,project,survey_language,country,institute_code,institution,setting,participant_code (original data),condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
2653,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Female,Female,18-22,,,
2654,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2655,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2656,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Female,Female,18-22,,,
2657,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2658,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2659,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2660,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Male,Male,22-26,,,
2661,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2662,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2663,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2664,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,No,None given ,,,Female,Female,18-22,,,
2665,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Male,Male,18-22,,,
2666,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2667,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2668,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2669,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2670,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2671,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2672,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2673,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,No,None given ,,,Female,Female,18-22,,,
2674,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2675,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,No,None given ,,,Female,Female,22-26,,,
2676,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2677,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2678,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2679,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Female,Female,22-26,,,
2680,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,No,None given ,,,Female,Female,22-26,,,
2681,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2682,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2683,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2684,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2685,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Male,Male,18-22,,,
2686,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2687,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2688,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2689,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2690,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2691,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2692,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2693,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2694,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2695,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2696,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,22-26,,,
2697,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2698,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2699,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2700,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2701,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2702,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2703,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Male,Male,18-22,,,
2704,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2705,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,No,None given ,,,Female,Female,18-22,,,
2706,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2707,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2708,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,22-26,,,
2709,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Male,Male,18-22,,,
2710,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2711,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2712,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2713,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2714,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2715,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2716,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2717,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2718,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,No,None given ,,,Female,Female,18-22,,,
2719,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,22-26,,,
2720,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2721,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2722,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Male,Male,18-22,,,
2723,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2724,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,22-26,,,
2725,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2726,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2727,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,Other,,,
2728,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,No,None given ,,,Male,Male,18-22,,,
2729,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2730,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Male,Male,18-22,,,
2731,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2732,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2733,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2734,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2735,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Male,Male,18-22,,,
2736,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2737,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2738,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2739,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2740,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2741,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2742,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,No,None given ,,,Female,Female,18-22,,,
2743,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Male,Male,18-22,,,
2744,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Female,Female,18-22,,,
2745,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2746,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2747,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2748,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2749,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2750,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Male,Male,22-26,,,
2751,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2752,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2753,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2754,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2755,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2756,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2757,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Female,Female,22-26,,,
2758,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2759,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Male,Male,18-22,,,
2760,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2761,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2762,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2763,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2764,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,Yes,None given ,,,Female,Female,Other,,,
2765,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Male,Male,22-26,,,
2766,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2767,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2768,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2769,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2770,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,No,None given ,,,Female,Female,18-22,,,
2771,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2772,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2773,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2774,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2775,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2776,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2777,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,No,None given ,,,Female,Female,18-22,,,
2778,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2779,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2780,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2781,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2782,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,No,None given ,,,Male,Male,18-22,,,
2783,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2784,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2785,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2786,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2787,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,Yes,Yes,None given ,,,Female,Female,18-22,,,
2788,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Male,Male,18-22,,,
2789,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Male,Male,18-22,,,
2790,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Male,Male,18-22,,,
2791,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2792,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2793,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,No,Yes,None given ,,,Female,Female,18-22,,,
2794,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2795,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2796,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,No,None given ,,,Female,Female,18-22,,,
2797,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,No,Yes,No,None given ,,,Female,Female,18-22,,,
2798,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,status story,Yes,Yes,Yes,None given ,,,Female,Female,18-22,,,
2799,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,control story,Yes,No,Yes,None given ,,,Female,Female,18-22,,,
2800,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,Yes,No,Yes,None given ,,,Male,Male,18-22,,,
2801,8,#19-35,English,Canada,4,McGill University,lab - groups,None given ,no story,No,No,Yes,None given ,,,Female,Female,18-22,,,
