participant_id,project_code,survey_language,country,institute_code,setting,condition,greencar,greensoap,greendishwasher,race,recoded_race,nationality,original_gender,gender,original_age,age,RorD,LiborCon
3515,7,English,Canada,4,Online,no story,Yes,Yes,No,NA,,,NA,,NA,,,
3516,7,English,Canada,4,Online,status story,No,Yes,Yes,NA,,,NA,,NA,,,
3517,7,English,Canada,4,Online,no story,No,Yes,Yes,NA,,,NA,,NA,,,
3518,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3519,7,English,Canada,4,Online,status story,No,Yes,No,NA,,,NA,,NA,,,
3520,7,English,Canada,4,Online,status story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3521,7,English,Canada,4,Online,no story,Yes,Yes,No,NA,,,NA,,NA,,,
3522,7,English,Canada,4,Online,control story,No,Yes,Yes,NA,,,NA,,NA,,,
3523,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3524,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3525,7,English,Canada,4,Online,no story,Yes,No,No,NA,,,NA,,NA,,,
3526,7,English,Canada,4,Online,no story,No,Yes,No,NA,,,NA,,NA,,,
3527,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3528,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3529,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3530,7,English,Canada,4,Online,control story,No,Yes,Yes,NA,,,NA,,NA,,,
3531,7,English,Canada,4,Online,no story,Yes,Yes,No,NA,,,NA,,NA,,,
3532,7,English,Canada,4,Online,status story,No,No,No,NA,,,NA,,NA,,,
3533,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3534,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3535,7,English,Canada,4,Online,no story,No,Yes,No,NA,,,NA,,NA,,,
3536,7,English,Canada,4,Online,no story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3537,7,English,Canada,4,Online,status story,Yes,No,No,NA,,,NA,,NA,,,
3538,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3539,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3540,7,English,Canada,4,Online,control story,Yes,No,No,NA,,,NA,,NA,,,
3541,7,English,Canada,4,Online,no story,Yes,No,Yes,NA,,,NA,,NA,,,
3542,7,English,Canada,4,Online,control story,No,No,Yes,NA,,,NA,,NA,,,
3543,7,English,Canada,4,Online,no story,No,No,No,NA,,,NA,,NA,,,
3544,7,English,Canada,4,Online,status story,Yes,No,Yes,NA,,,NA,,NA,,,
3545,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3546,7,English,Canada,4,Online,no story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3547,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3548,7,English,Canada,4,Online,no story,No,Yes,No,NA,,,NA,,NA,,,
3549,7,English,Canada,4,Online,status story,No,Yes,No,NA,,,NA,,NA,,,
3550,7,English,Canada,4,Online,status story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3551,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3552,7,English,Canada,4,Online,status story,No,No,No,NA,,,NA,,NA,,,
3553,7,English,Canada,4,Online,no story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3554,7,English,Canada,4,Online,status story,No,Yes,Yes,NA,,,NA,,NA,,,
3555,7,English,Canada,4,Online,no story,Yes,Yes,No,NA,,,NA,,NA,,,
3556,7,English,Canada,4,Online,no story,Yes,No,Yes,NA,,,NA,,NA,,,
3557,7,English,Canada,4,Online,status story,No,No,No,NA,,,NA,,NA,,,
3558,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3559,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3560,7,English,Canada,4,Online,status story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3561,7,English,Canada,4,Online,no story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3562,7,English,Canada,4,Online,status story,No,No,No,NA,,,NA,,NA,,,
3563,7,English,Canada,4,Online,control story,Yes,No,Yes,NA,,,NA,,NA,,,
3564,7,English,Canada,4,Online,status story,Yes,No,No,NA,,,NA,,NA,,,
3565,7,English,Canada,4,Online,status story,No,Yes,No,NA,,,NA,,NA,,,
3566,7,English,Canada,4,Online,no story,No,Yes,Yes,NA,,,NA,,NA,,,
3567,7,English,Canada,4,Online,control story,No,Yes,Yes,NA,,,NA,,NA,,,
3568,7,English,Canada,4,Online,no story,No,Yes,Yes,NA,,,NA,,NA,,,
3569,7,English,Canada,4,Online,status story,No,Yes,No,NA,,,NA,,NA,,,
3570,7,English,Canada,4,Online,control story,No,No,No,NA,,,NA,,NA,,,
3571,7,English,Canada,4,Online,status story,No,No,Yes,NA,,,NA,,NA,,,
3572,7,English,Canada,4,Online,no story,Yes,No,Yes,NA,,,NA,,NA,,,
3573,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3574,7,English,Canada,4,Online,no story,No,No,No,NA,,,NA,,NA,,,
3575,7,English,Canada,4,Online,control story,No,Yes,No,NA,,,NA,,NA,,,
3576,7,English,Canada,4,Online,no story,Yes,Yes,No,NA,,,NA,,NA,,,
3577,7,English,Canada,4,Online,no story,No,Yes,No,NA,,,NA,,NA,,,
3578,7,English,Canada,4,Online,control story,Yes,Yes,Yes,NA,,,NA,,NA,,,
3579,7,English,Canada,4,Online,status story,Yes,Yes,No,NA,,,NA,,NA,,,
3580,7,English,Canada,4,Online,no story,No,Yes,Yes,NA,,,NA,,NA,,,
3581,7,English,Canada,4,Online,status story,No,No,Yes,NA,,,NA,,NA,,,
3582,7,English,Canada,4,Online,control story,No,No,Yes,NA,,,NA,,NA,,,
3583,7,English,Canada,4,Online,no story,No,No,No,NA,,,NA,,NA,,,
3584,10,English,Canada,4,Online,control story,No,Yes,No,None given,,,None given,,None given,,,
3585,10,English,Canada,4,Online,no story,Yes,No,Yes,None given,,,None given,,None given,,,
3586,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3587,10,English,Canada,4,Online,control story,No,Yes,Yes,None given,,,None given,,None given,,,
3588,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3589,10,English,Canada,4,Online,control story,Yes,No,Yes,None given,,,None given,,None given,,,
3590,10,English,Canada,4,Online,status story,Yes,No,Yes,None given,,,None given,,None given,,,
3591,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3592,10,English,Canada,4,Online,no story,Yes,No,Yes,None given,,,None given,,None given,,,
3593,10,English,Canada,4,Online,control story,No,Yes,No,None given,,,None given,,None given,,,
3594,10,English,Canada,4,Online,status story,No,Yes,No,None given,,,None given,,None given,,,
3595,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3596,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3597,10,English,Canada,4,Online,no story,No,Yes,No,None given,,,None given,,None given,,,
3598,10,English,Canada,4,Online,no story,No,Yes,No,None given,,,None given,,None given,,,
3599,10,English,Canada,4,Online,control story,No,No,No,None given,,,None given,,None given,,,
3600,10,English,Canada,4,Online,no story,No,No,Yes,None given,,,None given,,None given,,,
3601,10,English,Canada,4,Online,no story,Yes,No,No,None given,,,None given,,None given,,,
3602,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3603,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3604,10,English,Canada,4,Online,control story,No,No,Yes,None given,,,None given,,None given,,,
3605,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3606,10,English,Canada,4,Online,no story,No,Yes,Yes,None given,,,None given,,None given,,,
3607,10,English,Canada,4,Online,control story,No,Yes,Yes,None given,,,None given,,None given,,,
3608,10,English,Canada,4,Online,control story,No,Yes,Yes,None given,,,None given,,None given,,,
3609,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3610,10,English,Canada,4,Online,control story,Yes,Yes,No,None given,,,None given,,None given,,,
3611,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3612,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3613,10,English,Canada,4,Online,no story,Yes,No,No,None given,,,None given,,None given,,,
3614,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3615,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3616,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3617,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3618,10,English,Canada,4,Online,no story,Yes,Yes,No,None given,,,None given,,None given,,,
3619,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3620,10,English,Canada,4,Online,control story,No,Yes,No,None given,,,None given,,None given,,,
3621,10,English,Canada,4,Online,control story,No,No,Yes,None given,,,None given,,None given,,,
3622,10,English,Canada,4,Online,status story,No,No,Yes,None given,,,None given,,None given,,,
3623,10,English,Canada,4,Online,status story,Yes,No,No,None given,,,None given,,None given,,,
3624,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3625,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3626,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3627,10,English,Canada,4,Online,no story,No,Yes,No,None given,,,None given,,None given,,,
3628,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3629,10,English,Canada,4,Online,status story,No,Yes,No,None given,,,None given,,None given,,,
3630,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3631,10,English,Canada,4,Online,control story,Yes,Yes,No,None given,,,None given,,None given,,,
3632,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3633,10,English,Canada,4,Online,status story,Yes,No,Yes,None given,,,None given,,None given,,,
3634,10,English,Canada,4,Online,control story,No,No,No,None given,,,None given,,None given,,,
3635,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3636,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3637,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3638,10,English,Canada,4,Online,control story,No,No,No,None given,,,None given,,None given,,,
3639,10,English,Canada,4,Online,no story,No,Yes,No,None given,,,None given,,None given,,,
3640,10,English,Canada,4,Online,status story,Yes,No,No,None given,,,None given,,None given,,,
3641,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3642,10,English,Canada,4,Online,status story,Yes,No,No,None given,,,None given,,None given,,,
3643,10,English,Canada,4,Online,control story,No,Yes,No,None given,,,None given,,None given,,,
3644,10,English,Canada,4,Online,no story,Yes,Yes,No,None given,,,None given,,None given,,,
3645,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3646,10,English,Canada,4,Online,no story,No,Yes,Yes,None given,,,None given,,None given,,,
3647,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3648,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3649,10,English,Canada,4,Online,control story,No,No,No,None given,,,None given,,None given,,,
3650,10,English,Canada,4,Online,no story,Yes,Yes,No,None given,,,None given,,None given,,,
3651,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3652,10,English,Canada,4,Online,status story,Yes,No,No,None given,,,None given,,None given,,,
3653,10,English,Canada,4,Online,status story,No,Yes,Yes,None given,,,None given,,None given,,,
3654,10,English,Canada,4,Online,no story,No,Yes,Yes,None given,,,None given,,None given,,,
3655,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3656,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3657,10,English,Canada,4,Online,status story,No,Yes,Yes,None given,,,None given,,None given,,,
3658,10,English,Canada,4,Online,no story,No,No,Yes,None given,,,None given,,None given,,,
3659,10,English,Canada,4,Online,status story,Yes,Yes,No,None given,,,None given,,None given,,,
3660,10,English,Canada,4,Online,status story,No,Yes,No,None given,,,None given,,None given,,,
3661,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3662,10,English,Canada,4,Online,no story,No,Yes,No,None given,,,None given,,None given,,,
3663,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3664,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3665,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3666,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3667,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3668,10,English,Canada,4,Online,no story,Yes,No,Yes,None given,,,None given,,None given,,,
3669,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3670,10,English,Canada,4,Online,status story,No,Yes,Yes,None given,,,None given,,None given,,,
3671,10,English,Canada,4,Online,control story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3672,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3673,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3674,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3675,10,English,Canada,4,Online,control story,No,Yes,Yes,None given,,,None given,,None given,,,
3676,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3677,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3678,10,English,Canada,4,Online,status story,Yes,Yes,No,None given,,,None given,,None given,,,
3679,10,English,Canada,4,Online,status story,Yes,No,Yes,None given,,,None given,,None given,,,
3680,10,English,Canada,4,Online,status story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3681,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3682,10,English,Canada,4,Online,no story,No,No,No,None given,,,None given,,None given,,,
3683,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3684,10,English,Canada,4,Online,status story,No,No,Yes,None given,,,None given,,None given,,,
3685,10,English,Canada,4,Online,control story,Yes,No,No,None given,,,None given,,None given,,,
3686,10,English,Canada,4,Online,no story,Yes,Yes,Yes,None given,,,None given,,None given,,,
3687,10,English,Canada,4,Online,status story,No,No,No,None given,,,None given,,None given,,,
3688,10,English,Canada,4,Online,status story,No,Yes,Yes,None given,,,None given,,None given,,,
3689,10,English,Canada,4,Online,status story,No,Yes,No,None given,,,None given,,None given,,,
3690,9,English,Canada,4,Online,status story,Yes,No,Yes,None given ,,,None given ,,None given ,,,
3691,9,English,Canada,4,Online,no story,No,No,No,None given ,,,None given ,,None given ,,,
3692,9,English,Canada,4,Online,control story,Yes,No,Yes,None given ,,,None given ,,None given ,,,
3693,9,English,Canada,4,Online,control story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3694,9,English,Canada,4,Online,status story,No,No,No,None given ,,,None given ,,None given ,,,
3695,9,English,Canada,4,Online,status story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3696,9,English,Canada,4,Online,control story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3697,9,English,Canada,4,Online,no story,Yes,Yes,No,None given ,,,None given ,,None given ,,,
3698,9,English,Canada,4,Online,status story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3699,9,English,Canada,4,Online,no story,No,No,No,None given ,,,None given ,,None given ,,,
3700,9,English,Canada,4,Online,status story,No,No,Yes,None given ,,,None given ,,None given ,,,
3701,9,English,Canada,4,Online,no story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3702,9,English,Canada,4,Online,status story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3703,9,English,Canada,4,Online,control story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3704,9,English,Canada,4,Online,status story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3705,9,English,Canada,4,Online,no story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3706,9,English,Canada,4,Online,no story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3707,9,English,Canada,4,Online,control story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3708,9,English,Canada,4,Online,control story,No,Yes,No,None given ,,,None given ,,None given ,,,
3709,9,English,Canada,4,Online,control story,No,Yes,No,None given ,,,None given ,,None given ,,,
3710,9,English,Canada,4,Online,status story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3711,9,English,Canada,4,Online,control story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3712,9,English,Canada,4,Online,control story,Yes,No,Yes,None given ,,,None given ,,None given ,,,
3713,9,English,Canada,4,Online,control story,Yes,No,No,None given ,,,None given ,,None given ,,,
3714,9,English,Canada,4,Online,status story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3715,9,English,Canada,4,Online,no story,No,Yes,Yes,None given ,,,None given ,,None given ,,,
3716,9,English,Canada,4,Online,status story,Yes,Yes,Yes,None given ,,,None given ,,None given ,,,
3717,9,English,Canada,4,Online,no story,Yes,No,Yes,None given ,,,None given ,,None given ,,,
3718,9,English,Canada,4,Online,status story,Yes,Yes,No,None given ,,,None given ,,None given ,,,
